title,σ SMB,SMB,D,σ D,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,
Inland GL ItsLive (1),2.051835266642223,15.21546594390671,15.692939257437374,1.362924923661544,15.448004955942437,15.47475037470726,15.379540538301336,17.922754585915634,,,14.222477009836387,16.507766047815117,14.955973389760521,20.09831515844811,14.603501550840633,16.620066450313715,16.358263550628234,14.94011634240686,15.708968888790906,15.251293330927346,15.100754701609919,13.499068748767442,15.810923588578932,13.688536784257918,16.39293980956375,15.058288094465865,15.131298457732484,16.669357756622954,16.09464280482585,,,
Offshore GL ItsLive (2),2.0558847041535793,15.247391948615926,13.721668222117527,1.2424183271339022,13.898107283377593,13.328946844633666,12.97519747458609,16.913182912878124,,,12.148981177776903,13.717923226565194,13.13012341406943,13.791187665639985,17.037418470900292,14.564375237453808,14.501245157378076,12.850398424502377,14.289795803785136,13.415309667415087,13.002423825604147,11.41381496898758,13.54929265866993,12.705053047083046,14.086051941864998,13.31836184736897,12.820938146967777,14.103889688364738,14.036350222830198,,,
